Time_Seconds,SNR_dB,Label
208,24.9694,0
209,24.916,0
210,25.0741,0
211,24.8797,0
212,24.9057,0
213,24.9419,0
214,24.9273,0
215,25.0773,0
216,25.101,0
217,25.0973,0
218,25.0108,0
219,25.0313,0
220,24.9882,0
221,24.9755,0
222,25.0308,0
223,24.9273,0
224,24.9345,0
225,25.0019,0
226,25.078,0
227,24.9626,0
228,25.0699,0
229,24.9906,0
230,24.9292,0
231,25.0212,0
232,24.9186,0
233,24.9405,0
234,24.9997,0
235,25.0241,0
236,24.905,0
237,25.0553,0
238,25.0783,0
239,25.1233,0
240,24.9973,0
241,25.0559,0
242,24.9909,0
243,25.0636,0
244,24.9409,0
245,24.9186,0
246,25.019,0
247,25.0209,0
248,25.0163,0
249,24.9133,0
250,25.0701,0
251,24.9629,0
252,25.0438,0
253,25.0136,0
254,24.9792,0
255,24.9219,0
256,25.0505,0
257,25.0416,0
258,24.9123,0
259,25.1216,0
260,24.9575,0
261,24.9259,0
262,25.0081,0
263,24.9703,0
264,24.8984,0
265,25.0086,0
266,25.0165,0
267,24.996,0
268,24.9489,0
269,24.978,0
270,24.9886,0
271,25.0162,0
272,25.0976,0
273,25.0493,0
274,24.9721,0
275,25.1169,0
276,24.9629,0
277,25.0646,0
278,25.03,0
279,25.0254,0
280,25.0858,0
281,25.0809,0
282,24.9763,0
283,25.0019,0
284,24.9513,0
285,25.0938,0
286,25.0729,0
287,25.0208,0
288,24.9583,0
289,24.9688,0
290,24.9923,0
291,24.9846,0
292,24.9715,0
293,25.0306,0
294,25.1197,0
295,24.9404,0
296,25.0953,0
297,25.0228,0
298,24.9992,0
299,24.9395,0
300,25.043,0
301,25.5527,0
302,26.1309,0
303,26.656,0
304,26.8581,0
305,26.8688,0
306,26.7561,0
307,26.4103,0
308,25.9982,0
309,25.481,0
310,24.78,0
311,24.2196,0
312,23.7295,0
313,23.2268,0
314,23.0009,0
315,22.7368,0
316,22.8963,0
317,23.1516,0
318,23.6299,0
319,24.1614,0
320,24.7076,0
321,25.2148,0
322,25.7275,0
323,26.0882,0
324,26.349,0
325,26.4949,0
326,26.3001,0
327,26.0734,0
328,25.5841,0
329,25.0362,0
330,24.575,0
331,24.0338,0
332,23.3243,0
333,22.9747,0
334,22.8106,0
335,22.4667,0
336,22.702,0
337,22.9022,0
338,23.2561,0
339,23.8772,0
340,24.4058,0
341,24.8412,0
342,25.3067,0
343,25.7723,0
344,25.9942,0
345,26.0656,0
346,25.8535,0
347,25.6079,0
348,25.1646,0
349,24.6648,0
350,24.0873,0
351,23.5845,0
352,23.1377,0
353,22.6999,0
354,22.3777,0
355,22.3267,0
356,22.3402,0
357,22.7076,0
358,22.8667,0
359,23.5326,0
360,24.0515,0
361,24.4918,0
362,24.8856,0
363,25.2728,0
364,25.6155,0
365,25.48,0
366,25.2581,0
367,25.1514,0
368,24.8501,0
369,24.3038,0
370,23.7073,0
371,23.3008,0
372,22.8188,0
373,22.401,0
374,22.2689,0
375,22.1262,0
376,22.0585,0
377,22.3178,0
378,22.6555,0
379,23.1317,0
380,23.6878,0
381,24.1214,0
382,24.5861,0
383,24.8601,0
384,24.9614,0
385,25.1745,0
386,25.1045,0
387,24.8574,0
388,24.4042,0
389,23.9034,0
390,23.533,0
391,23.0413,0
392,22.4617,0
393,22.047,0
394,21.9207,0
395,21.9206,0
396,22.0228,0
397,22.2207,0
398,22.3714,0
399,22.9107,0
400,23.2741,0
401,23.6901,0
402,24.203,0
403,24.4425,0
404,24.5353,0
405,24.6537,0
406,24.5764,0
407,24.4183,0
408,23.8703,0
409,23.58,0
410,23.0736,0
411,22.8143,0
412,22.237,0
413,21.8924,0
414,21.6466,0
415,21.5147,0
416,21.5879,0
417,21.8605,0
418,22.2322,0
419,22.5276,0
420,22.9081,0
421,23.3287,0
422,23.7422,0
423,23.929,0
424,24.1742,0
425,24.3328,0
426,24.1087,0
427,23.9531,0
428,23.6508,0
429,23.0868,0
430,22.7007,0
431,22.3157,0
432,21.9518,0
433,21.5976,0
434,21.4742,0
435,21.2961,0
436,21.4213,0
437,21.5597,0
438,21.7705,0
439,22.2581,0
440,22.6484,0
441,23.0115,0
442,23.3283,0
443,23.5292,0
444,23.7711,0
445,23.9391,0
446,23.7194,0
447,23.4871,0
448,23.2509,0
449,22.9165,0
450,22.4651,0
451,21.9304,0
452,21.6449,0
453,21.4297,0
454,21.2175,0
455,21.0409,0
456,21.0897,0
457,21.284,0
458,21.5613,0
459,22.0494,0
460,22.1301,0
461,22.5993,0
462,22.9575,0
463,23.236,0
464,23.3861,0
465,23.4489,0
466,23.2684,0
467,23.0531,0
468,22.8627,0
469,22.4719,0
470,22.0965,0
471,21.6753,0
472,21.301,0
473,20.9437,0
474,20.8962,0
475,20.8005,0
476,20.7335,0
477,21.0039,0
478,21.2197,0
479,21.578,0
480,21.9223,0
481,22.3986,0
482,22.5143,0
483,22.8618,0
484,23.1064,0
485,22.9154,0
486,22.9342,0
487,22.6737,0
488,22.4544,0
489,22.1065,0
490,21.7746,0
491,21.3039,0
492,20.9641,0
493,20.8315,0
494,20.5541,0
495,20.4993,0
496,20.5531,0
497,20.7079,0
498,20.995,0
499,21.2627,0
500,21.5166,0
501,21.868,0
502,22.1785,0
503,22.4795,0
504,22.5712,0
505,22.551,0
506,22.5247,0
507,22.4235,0
508,22.0389,0
509,21.8252,0
510,21.3792,0
511,21.0315,0
512,20.7457,0
513,20.4286,0
514,20.3824,0
515,20.1197,0
516,20.4062,0
517,20.3916,0
518,20.651,0
519,20.9456,0
520,21.2157,0
521,21.6512,0
522,21.8604,0
523,21.9264,0
524,22.054,0
525,22.1793,0
526,22.0577,0
527,21.9828,0
528,21.6403,0
529,21.4313,0
530,21.0721,0
531,20.683,0
532,20.3636,0
533,20.1557,0
534,19.9948,0
535,20.0106,0
536,19.9517,0
537,20.158,0
538,20.2755,0
539,20.6062,0
540,20.8173,0
541,21.1872,0
542,21.5213,0
543,21.76,0
544,21.8289,0
545,21.6831,0
546,21.7587,0
547,21.4872,0
548,21.2846,0
549,21.0648,0
550,20.6938,0
551,20.388,0
552,20.0946,0
553,19.9621,0
554,19.7161,0
555,19.6028,0
556,19.7942,0
557,19.7371,0
558,20.0631,0
559,20.3614,0
560,20.4679,0
561,20.907,0
562,21.0617,0
563,21.2064,0
564,21.4102,0
565,21.474,0
566,21.3542,0
567,21.1558,0
568,20.9691,0
569,20.6668,0
570,20.3791,0
571,20.0413,0
572,19.8163,0
573,19.6368,0
574,19.5057,0
575,19.3651,0
576,19.3682,0
577,19.4014,0
578,19.6827,0
579,19.9076,0
580,20.1664,0
581,20.5168,0
582,20.7779,0
583,20.8355,0
584,20.9221,0
585,21.0349,0
586,20.8707,0
587,20.7725,0
588,20.521,0
589,20.2812,0
590,20.0209,0
591,19.7807,0
592,19.5924,0
593,19.2236,0
594,19.1563,0
595,19.0347,0
596,19.1281,0
597,19.2118,0
598,19.3832,0
599,19.6017,0
600,19.8982,0
601,20.1024,0
602,20.3604,0
603,20.5198,0
604,20.6068,0
605,20.7484,0
606,20.568,0
607,20.4132,0
608,20.2739,0
609,20.0466,0
610,19.7388,0
611,19.4445,0
612,19.2612,0
613,18.9795,0
614,18.8687,0
615,18.7782,0
616,18.794,0
617,18.7286,0
618,19.0496,0
619,19.2187,0
620,19.4812,0
621,19.7779,0
622,19.9929,0
623,20.1302,0
624,20.2009,0
625,20.2327,0
626,20.1866,0
627,20.1222,0
628,20.1014,0
629,19.6184,0
630,19.2641,0
631,19.0876,0
632,18.7967,0
633,18.6778,0
634,18.4559,0
635,18.5912,0
636,18.453,0
637,18.6043,0
638,18.7421,0
639,19.0694,0
640,19.1531,0
641,19.524,0
642,19.6191,0
643,19.7565,0
644,19.8508,0
645,19.832,0
646,19.9011,0
647,19.6729,0
648,19.4298,0
649,19.2418,0
650,19.0164,0
651,18.7128,0
652,18.58,0
653,18.4251,0
654,18.253,0
655,18.1948,0
656,18.1511,0
657,18.3856,0
658,18.4258,0
659,18.5924,0
660,18.8915,0
661,18.998,0
662,19.2689,0
663,19.3823,0
664,19.486,0
665,19.401,0
666,19.3176,0
667,19.2308,0
668,19.0966,0
669,18.9828,0
670,18.6951,0
671,18.4492,0
672,18.3333,0
673,17.8994,1
674,17.9804,1
675,17.8924,1
676,17.8838,1
677,17.9113,1
678,18.1333,0
679,18.3946,0
680,18.4715,0
681,18.6608,0
682,18.834,0
683,18.9582,0
684,19.014,0
685,19.0803,0
686,19.0169,0
687,18.9259,0
688,18.8525,0
689,18.4279,0
690,18.2718,0
691,18.1149,0
692,17.9695,1
693,17.7409,1
694,17.516,1
695,17.5857,1
696,17.5311,1
697,17.6821,1
698,17.8449,1
699,17.9547,1
700,18.0917,0
701,18.3983,0
702,18.5013,0
703,18.5897,0
704,18.5753,0
705,18.6753,0
706,18.5903,0
707,18.5031,0
708,18.4149,0
709,18.1031,0
710,17.9789,1
711,17.7239,1
712,17.5183,1
713,17.4722,1
714,17.2445,1
715,17.2388,1
716,17.3145,1
717,17.4289,1
718,17.4596,1
719,17.6932,1
720,17.7737,1
721,17.9793,1
722,18.1857,0
723,18.2474,0
724,18.4135,0
725,18.3184,0
726,18.321,0
727,18.2084,0
728,18.0597,0
729,17.7263,1
730,17.7058,1
731,17.3537,1
732,17.2912,1
733,17.2263,1
734,16.9675,1
735,16.9082,1
736,16.9724,1
737,17.0223,1
738,17.1223,1
739,17.2207,1
740,17.492,1
741,17.6263,1
742,17.7673,1
743,17.8918,1
744,17.8879,1
745,17.8538,1
746,17.8153,1
747,17.7671,1
748,17.689,1
749,17.3805,1
750,17.3324,1
751,17.0023,1
752,16.8909,1
753,16.7783,1
754,16.7418,1
755,16.6477,1
756,16.8244,1
757,16.774,1
758,16.8471,1
759,16.9477,1
760,17.1573,1
761,17.2649,1
762,17.333,1
763,17.626,1
764,17.6843,1
765,17.5451,1
766,17.4485,1
767,17.3374,1
768,17.3442,1
769,17.1511,1
770,17.042,1
771,16.7621,1
772,16.4575,1
773,16.5028,1
774,16.3705,1
775,16.3251,1
776,16.3864,1
777,16.4145,1
778,16.4882,1
779,16.5981,1
780,16.6577,1
781,16.8359,1
782,17.0353,1
783,17.1401,1
784,17.2648,1
785,17.1549,1
786,17.2179,1
787,17.1205,1
788,16.9517,1
789,16.7109,1
790,16.6206,1
791,16.372,1
792,16.2106,1
793,16.2018,1
794,16.0034,1
795,16.0745,1
796,15.9516,1
797,16.1124,1
798,16.168,1
799,16.2504,1
800,16.5378,1
801,16.5818,1
802,16.5926,1
803,16.8162,1
804,16.7966,1
805,16.851,1
806,16.8222,1
807,16.7011,1
808,16.5662,1
809,16.3111,1
810,16.2518,1
811,16.0187,1
812,15.8802,1
813,15.8167,1
814,15.7631,1
815,15.7298,1
816,15.6309,1
817,15.7909,1
818,15.9456,1
819,15.9108,1
820,16.0648,1
821,16.1894,1
822,16.3659,1
823,16.3397,1
824,16.5064,1
825,16.4719,1
826,16.3126,1
827,16.3792,1
828,16.2135,1
829,16.1058,1
830,15.9447,1
831,15.7429,1
832,15.5073,1
833,15.5452,1
834,15.4415,1
835,15.4397,1
836,15.3975,1
837,15.3901,1
838,15.56,1
839,15.5876,1
840,15.7022,1
841,15.7969,1
842,16.0065,1
843,16.1065,1
844,16.1195,1
845,16.1458,1
846,16.0916,1
847,15.9356,1
848,15.9007,1
849,15.7821,1
850,15.633,1
851,15.3859,1
852,15.2722,1
853,15.0701,1
854,15.1233,1
855,15.1512,1
856,15.0954,1
857,15.0499,1
858,15.2535,1
859,15.2333,1
860,15.4441,1
861,15.5376,1
862,15.6879,1
863,15.6965,1
864,15.7018,1
865,15.7697,1
866,15.7009,1
867,15.6067,1
868,15.5796,1
869,15.3623,1
870,15.2044,1
871,15.1477,1
872,14.9649,1
873,14.7962,1
874,14.7523,1
875,14.8218,1
876,14.8224,1
877,14.7805,1
878,14.7161,1
879,14.9604,1
880,15.0849,1
881,15.1162,1
882,15.2301,1
883,15.3655,1
884,15.3296,1
885,15.3594,1
886,15.3473,1
887,15.2681,1
888,15.0398,1
889,14.9423,1
890,14.863,1
891,14.8599,1
892,14.6425,1
893,14.5037,1
894,14.3198,1
895,14.4513,1
896,14.5076,1
897,14.401,1
898,14.4322,1
899,14.6628,1
900,14.7441,1
901,14.6473,1
902,14.9453,1
903,14.9632,1
904,15.061,1
905,15.0848,1
906,14.8709,1
907,14.8873,1
908,14.7719,1
909,14.7017,1
910,14.4726,1
911,14.4289,1
912,14.3344,1
913,14.2833,1
914,14.1944,1
915,14.0849,1
916,14.1717,1
917,14.122,1
918,14.237,1
919,14.3125,1
920,14.421,1
921,14.394,1
922,14.5271,1
923,14.4955,1
924,14.5803,1
925,14.5675,1
926,14.6123,1
927,14.5681,1
928,14.4792,1
929,14.2785,1
930,14.1489,1
931,14.1589,1
932,14.0679,1
933,13.8828,1
934,13.8698,1
935,13.771,1
936,13.7979,1
937,13.9195,1
938,13.9855,1
939,13.9832,1
940,14.0647,1
941,14.0193,1
942,14.1848,1
943,14.2327,1
944,14.2494,1
945,14.2453,1
946,14.2073,1
947,14.1077,1
948,14.0861,1
949,13.9438,1
950,13.9089,1
951,13.6995,1
952,13.621,1
953,13.5612,1
954,13.4563,1
955,13.3873,1
956,13.3931,1
957,13.514,1
958,13.5668,1
959,13.6182,1
960,13.6315,1
961,13.8031,1
962,13.8563,1
963,13.9274,1
964,13.8853,1
965,13.8198,1
966,13.8962,1
967,13.7672,1
968,13.781,1
969,13.5202,1
970,13.5059,1
971,13.3067,1
972,13.3265,1
973,13.2775,1
974,13.2071,1
975,13.1497,1
976,13.1038,1
977,13.158,1
978,13.2062,1
979,13.1356,1
980,13.3285,1
981,13.4216,1
982,13.4653,1
983,13.4132,1
984,13.5083,1
985,13.4893,1
986,13.443,1
987,13.3315,1
988,13.2934,1
989,13.3004,1
990,13.1817,1
991,13.0696,1
992,12.9828,1
993,12.8942,1
994,12.9509,1
995,12.6633,1
996,12.8257,1
997,12.8833,1
998,12.9172,1
999,12.9663,1
