Time_Seconds,SNR_dB,Label
640,11.947,1
641,12.0029,1
642,11.902,1
643,12.0285,1
644,12.0598,1
645,12.0174,1
646,12.0912,1
647,12.0084,1
648,12.048,1
649,12.009,1
650,12.029,1
651,12.0104,1
652,11.9696,1
653,12.0857,1
654,12.0111,1
655,12.0309,1
656,12.0456,1
657,12.0255,1
658,11.9427,1
659,12.0285,1
660,11.9833,1
661,11.9955,1
662,12.059,1
663,11.956,1
664,12.0579,1
665,12.0482,1
666,11.9804,1
667,12.0532,1
668,11.8393,1
669,12.0565,1
670,11.9577,1
671,11.937,1
672,12.0556,1
673,12.0362,1
674,11.9838,1
675,12.019,1
676,12.0566,1
677,12.0264,1
678,12.0777,1
679,12.0402,1
680,11.9189,1
681,12.0029,1
682,12.0887,1
683,12.0519,1
684,11.9935,1
685,11.848,1
686,11.9169,1
687,12.047,1
688,11.9755,1
689,12.0852,1
690,12.0485,1
691,11.9551,1
692,12.0301,1
693,12.0366,1
694,12.0981,1
695,12.0091,1
696,11.9476,1
697,12.01,1
698,12.0241,1
699,11.9954,1
700,11.9543,1
701,12.0292,1
702,12.0271,1
703,12.0668,1
704,12.0236,1
705,12.1144,1
706,12.0704,1
707,12.0442,1
708,12.0248,1
709,11.9705,1
710,11.9683,1
711,11.9309,1
712,12.0376,1
713,12.0259,1
714,11.9953,1
715,11.8344,1
716,12.0038,1
717,11.9247,1
718,11.9458,1
719,11.9887,1
720,12.0026,1
721,11.9954,1
722,12.0398,1
723,12.001,1
724,11.9875,1
725,11.9733,1
726,11.9082,1
727,11.9841,1
728,12.0335,1
729,11.9004,1
730,12.1398,1
731,11.9944,1
732,12.0298,1
733,11.9902,1
734,12.1281,1
735,12.0576,1
736,12.0194,1
737,11.9823,1
738,11.9633,1
739,11.9554,1
740,11.9005,1
741,11.9604,1
742,12.0523,1
743,11.9351,1
744,11.958,1
745,11.9509,1
746,12.077,1
747,11.9461,1
748,12.0468,1
749,12.0374,1
750,11.9905,1
751,12.031,1
752,11.959,1
753,11.9521,1
754,11.9687,1
755,12.0668,1
756,12.0238,1
757,11.8818,1
758,12.1029,1
759,11.9672,1
760,12.0535,1
761,11.9434,1
762,11.9736,1
763,12.1726,1
764,11.9541,1
765,12.008,1
766,11.8821,1
767,11.9796,1
768,12.0908,1
769,12.1031,1
770,12.0143,1
771,12.0455,1
772,11.9492,1
773,11.9485,1
774,12.0231,1
775,11.9514,1
776,12.0684,1
777,11.9511,1
778,11.9136,1
779,11.9702,1
780,12.1248,1
781,12.0551,1
782,11.9202,1
783,11.9555,1
784,12.0218,1
785,11.9837,1
786,11.9822,1
787,11.9867,1
788,12.0742,1
789,11.9726,1
790,11.9678,1
791,11.9508,1
792,11.9358,1
793,11.9554,1
794,12.0608,1
795,12.054,1
796,12.0605,1
797,11.9317,1
798,11.9694,1
799,12.0115,1
800,12.0528,1
801,11.9658,1
802,11.9783,1
803,12.0552,1
804,12.0591,1
805,11.9953,1
806,11.9702,1
807,11.9389,1
808,12.0497,1
809,11.9841,1
810,12.0188,1
811,12.0372,1
812,11.9964,1
813,11.9496,1
814,11.9855,1
815,11.9534,1
816,11.9543,1
817,12.0781,1
818,11.9573,1
819,11.9407,1
820,12.1086,1
821,11.8808,1
822,12.0769,1
823,11.9758,1
824,11.9486,1
825,11.9547,1
826,11.8717,1
827,12.0022,1
828,12.0115,1
829,12.0117,1
830,11.9567,1
831,12.0527,1
832,12.0082,1
833,11.9966,1
834,12.0163,1
835,12.0547,1
836,12.0774,1
837,12.0765,1
838,11.978,1
839,12.0195,1
840,11.9613,1
841,11.9667,1
842,11.9918,1
843,12.0745,1
844,11.9967,1
845,12.0137,1
846,11.9771,1
847,12.0854,1
848,11.959,1
849,11.9924,1
850,12.0535,1
851,11.9691,1
852,11.9791,1
853,12.1435,1
854,11.9372,1
855,12.0287,1
856,11.937,1
857,11.9899,1
858,11.9847,1
859,12.0294,1
860,11.92,1
861,12.1143,1
862,12.0097,1
863,11.9963,1
864,12.0815,1
865,12.078,1
866,12.072,1
867,11.8838,1
868,12.0019,1
869,11.8733,1
870,11.9912,1
871,11.9459,1
872,12.0408,1
873,11.9656,1
874,12.0405,1
875,11.9844,1
876,12.0417,1
877,11.9345,1
878,12.0283,1
879,12.0534,1
880,11.944,1
881,12.0132,1
882,12.0367,1
883,11.9488,1
884,12.0761,1
885,11.9524,1
886,12.0448,1
887,11.8955,1
888,12.0139,1
889,11.9776,1
890,12.0761,1
891,12.1309,1
892,12.0871,1
893,12.0308,1
894,11.9957,1
895,12.0082,1
896,11.9191,1
897,11.9694,1
898,11.9822,1
899,11.8654,1
900,11.9854,1
901,11.9965,1
902,11.9974,1
903,12.0889,1
904,11.9978,1
905,11.9807,1
906,12.0561,1
907,12.0207,1
908,11.993,1
909,11.9835,1
910,12.0898,1
911,12.0345,1
912,11.8638,1
913,11.9865,1
914,11.8763,1
915,12.0505,1
916,11.8829,1
917,12.0165,1
918,12.012,1
919,12.0247,1
920,11.9867,1
921,12.0126,1
922,12.1141,1
923,12.089,1
924,12.0031,1
925,12.0004,1
926,11.9694,1
927,11.9506,1
928,11.9872,1
929,12.0574,1
930,12.0027,1
931,12.0793,1
932,11.9315,1
933,12.0349,1
934,11.9602,1
935,11.9917,1
936,12.0168,1
937,12.1167,1
938,11.9238,1
939,12.095,1
940,12.0315,1
941,12.0656,1
942,11.9947,1
943,11.9315,1
944,11.9884,1
945,11.9852,1
946,12.0282,1
947,11.9531,1
948,11.9631,1
949,12.1291,1
950,11.9859,1
951,12.0492,1
952,11.9759,1
953,11.9056,1
954,11.9973,1
955,11.9993,1
956,12.0416,1
957,12.057,1
958,11.9928,1
959,12.0346,1
960,11.9651,1
961,12.0897,1
962,11.9434,1
963,11.9859,1
964,12.0244,1
965,11.9955,1
966,12.003,1
967,11.9908,1
968,11.9644,1
969,12.0779,1
970,11.9842,1
971,11.9099,1
972,12.0653,1
973,11.9898,1
974,12.0359,1
975,11.9667,1
976,11.9522,1
977,11.9459,1
978,12.0194,1
979,11.94,1
980,11.9868,1
981,12.0089,1
982,12.0091,1
983,12.114,1
984,12.0004,1
985,11.9364,1
986,11.9862,1
987,12.1264,1
988,11.951,1
989,11.996,1
990,12.0323,1
991,12.0751,1
992,12.0386,1
993,12.0417,1
994,12.01,1
995,11.9684,1
996,11.9081,1
997,12.1332,1
998,11.9896,1
999,11.9972,1
