Time_Seconds,SNR_dB,Label
286,24.9394,0
287,24.9478,0
288,24.9368,0
289,25.0543,0
290,24.9413,0
291,24.9528,0
292,25.0108,0
293,24.9323,0
294,24.9983,0
295,24.9626,0
296,24.9724,0
297,24.9193,0
298,24.9627,0
299,24.9846,0
300,25.0287,0
301,24.9589,0
302,25.0318,0
303,25.1209,0
304,25.0244,0
305,24.9689,0
306,25.0289,0
307,24.9976,0
308,24.9407,0
309,24.9772,0
310,25.0646,0
311,24.9697,0
312,25.0189,0
313,25.0527,0
314,24.9595,0
315,25.0292,0
316,25.039,0
317,25.0137,0
318,25.0401,0
319,25.0467,0
320,24.9853,0
321,24.8892,0
322,24.9858,0
323,25.0359,0
324,25.1029,0
325,24.8155,0
326,25.0786,0
327,25.1923,0
328,24.8923,0
329,24.8658,0
330,24.8191,0
331,24.9422,0
332,24.9425,0
333,24.9642,0
334,25.0514,0
335,24.9655,0
336,25.0247,0
337,25.1387,0
338,24.917,0
339,24.8944,0
340,24.9189,0
341,24.9547,0
342,24.952,0
343,24.8367,0
344,24.8565,0
345,24.8833,0
346,24.9094,0
347,24.9587,0
348,24.9351,0
349,24.9393,0
350,24.9051,0
351,24.9417,0
352,25.0275,0
353,24.8142,0
354,24.9446,0
355,24.9481,0
356,24.9987,0
357,24.8324,0
358,24.8788,0
359,24.927,0
360,24.7985,0
361,24.8498,0
362,24.7635,0
363,24.8597,0
364,24.9138,0
365,24.7189,0
366,24.7839,0
367,24.8877,0
368,24.7829,0
369,24.797,0
370,24.8649,0
371,24.8544,0
372,24.7888,0
373,24.7114,0
374,24.7991,0
375,24.7917,0
376,24.7766,0
377,24.6706,0
378,24.6516,0
379,24.8236,0
380,24.6466,0
381,24.6991,0
382,24.6709,0
383,24.6332,0
384,24.6384,0
385,24.6689,0
386,24.5677,0
387,24.6196,0
388,24.7662,0
389,24.527,0
390,24.6342,0
391,24.5621,0
392,24.6047,0
393,24.5915,0
394,24.4906,0
395,24.5258,0
396,24.6652,0
397,24.5231,0
398,24.4418,0
399,24.5721,0
400,24.5355,0
401,24.5018,0
402,24.5134,0
403,24.4342,0
404,24.389,0
405,24.3964,0
406,24.3924,0
407,24.4296,0
408,24.3901,0
409,24.3267,0
410,24.3825,0
411,24.3303,0
412,24.3063,0
413,24.3449,0
414,24.3544,0
415,24.2865,0
416,24.2447,0
417,24.2787,0
418,24.3492,0
419,24.2298,0
420,24.1002,0
421,24.1952,0
422,24.1229,0
423,24.1856,0
424,24.0876,0
425,24.084,0
426,24.138,0
427,24.2087,0
428,24.1127,0
429,24.0935,0
430,24.0141,0
431,24.0985,0
432,24.0183,0
433,23.9788,0
434,23.9765,0
435,23.9464,0
436,23.9254,0
437,23.869,0
438,23.8381,0
439,23.8463,0
440,23.7749,0
441,23.9043,0
442,23.8006,0
443,23.8151,0
444,23.7273,0
445,23.9004,0
446,23.6976,0
447,23.7365,0
448,23.5633,0
449,23.7625,0
450,23.667,0
451,23.6352,0
452,23.6944,0
453,23.5755,0
454,23.6056,0
455,23.4821,0
456,23.5299,0
457,23.5162,0
458,23.465,0
459,23.442,0
460,23.4248,0
461,23.2212,0
462,23.3392,0
463,23.1843,0
464,23.3054,0
465,23.3471,0
466,23.4537,0
467,23.2229,0
468,23.232,0
469,23.2473,0
470,23.1564,0
471,23.1925,0
472,23.0901,0
473,23.1252,0
474,23.0285,0
475,23.1236,0
476,22.9271,0
477,22.94,0
478,22.9982,0
479,22.8907,0
480,23.0037,0
481,22.9634,0
482,22.8939,0
483,22.8184,0
484,22.7402,0
485,22.8066,0
486,22.8135,0
487,22.7218,0
488,22.837,0
489,22.7578,0
490,22.6004,0
491,22.7181,0
492,22.5999,0
493,22.5674,0
494,22.4982,0
495,22.4925,0
496,22.5652,0
497,22.3644,0
498,22.342,0
499,22.4093,0
500,22.4674,0
501,22.3427,0
502,22.3445,0
503,22.3018,0
504,22.258,0
505,22.1829,0
506,22.1997,0
507,22.3013,0
508,22.2051,0
509,22.1662,0
510,22.1241,0
511,22.0966,0
512,21.9901,0
513,21.9702,0
514,21.9908,0
515,21.9111,0
516,21.9022,0
517,21.7957,0
518,21.9014,0
519,21.8354,0
520,21.8246,0
521,21.7285,0
522,21.6046,0
523,21.6417,0
524,21.7433,0
525,21.6719,0
526,21.6406,0
527,21.5822,0
528,21.4581,0
529,21.4877,0
530,21.3827,0
531,21.4025,0
532,21.3998,0
533,21.2472,0
534,21.4006,0
535,21.4256,0
536,21.2313,0
537,21.114,0
538,21.0916,0
539,21.0883,0
540,21.1389,0
541,21.0149,0
542,21.1913,0
543,20.9884,0
544,21.0568,0
545,21.05,0
546,20.8754,0
547,20.8751,0
548,20.8438,0
549,20.9905,0
550,20.802,0
551,20.7264,0
552,20.687,0
553,20.7482,0
554,20.6394,0
555,20.6149,0
556,20.6291,0
557,20.6005,0
558,20.5854,0
559,20.4226,0
560,20.4402,0
561,20.43,0
562,20.325,0
563,20.3879,0
564,20.3756,0
565,20.3625,0
566,20.2732,0
567,20.2967,0
568,20.1494,0
569,20.1077,0
570,20.1582,0
571,20.1617,0
572,20.0896,0
573,19.9711,0
574,20.0264,0
575,19.967,0
576,20.0357,0
577,19.8791,0
578,19.7699,0
579,19.8288,0
580,19.8026,0
581,19.7085,0
582,19.7098,0
583,19.6477,0
584,19.5995,0
585,19.5502,0
586,19.5758,0
587,19.504,0
588,19.5534,0
589,19.4318,0
590,19.3448,0
591,19.378,0
592,19.3824,0
593,19.285,0
594,19.4091,0
595,19.1998,0
596,19.2913,0
597,19.2013,0
598,19.1645,0
599,19.057,0
600,19.0754,0
601,18.9687,0
602,18.9978,0
603,18.9651,0
604,18.9686,0
605,18.9437,0
606,18.804,0
607,18.8809,0
608,18.7758,0
609,18.8005,0
610,18.7337,0
611,18.6831,0
612,18.7352,0
613,18.6225,0
614,18.6464,0
615,18.56,0
616,18.4822,0
617,18.5555,0
618,18.4513,0
619,18.4251,0
620,18.355,0
621,18.3539,0
622,18.4477,0
623,18.3664,0
624,18.2854,0
625,18.2218,0
626,18.1458,0
627,18.1116,0
628,18.0266,0
629,18.0779,0
630,18.1141,0
631,17.955,1
632,18.0583,0
633,17.9159,1
634,17.9806,1
635,17.7766,1
636,18.0597,0
637,17.7813,1
638,17.7966,1
639,17.7426,1
640,17.6855,1
641,17.6506,1
642,17.7108,1
643,17.7031,1
644,17.5319,1
645,17.5301,1
646,17.5448,1
647,17.4825,1
648,17.5389,1
649,17.4528,1
650,17.4272,1
651,17.3938,1
652,17.2445,1
653,17.3509,1
654,17.2938,1
655,17.2293,1
656,17.2314,1
657,17.2737,1
658,17.1498,1
659,17.1655,1
660,17.0556,1
661,17.182,1
662,17.0149,1
663,16.8741,1
664,16.9937,1
665,16.9838,1
666,16.7392,1
667,16.9583,1
668,16.8931,1
669,16.8354,1
670,16.6898,1
671,16.7109,1
672,16.7781,1
673,16.7749,1
674,16.5702,1
675,16.5757,1
676,16.6616,1
677,16.6356,1
678,16.594,1
679,16.6114,1
680,16.4407,1
681,16.4918,1
682,16.4228,1
683,16.4114,1
684,16.3805,1
685,16.4425,1
686,16.2963,1
687,16.2504,1
688,16.2737,1
689,16.3291,1
690,16.1905,1
691,16.2286,1
692,16.1481,1
693,16.3113,1
694,16.07,1
695,16.0922,1
696,16.1813,1
697,16.0481,1
698,15.9715,1
699,16.0281,1
700,15.9173,1
701,15.8092,1
702,15.9308,1
703,15.8289,1
704,15.8354,1
705,15.8609,1
706,15.8789,1
707,15.8752,1
708,15.7607,1
709,15.804,1
710,15.5966,1
711,15.6606,1
712,15.6351,1
713,15.7101,1
714,15.6991,1
715,15.609,1
716,15.5396,1
717,15.5156,1
718,15.5091,1
719,15.4582,1
720,15.4691,1
721,15.393,1
722,15.4349,1
723,15.3913,1
724,15.4278,1
725,15.281,1
726,15.325,1
727,15.3589,1
728,15.3194,1
729,15.1691,1
730,15.2335,1
731,15.1712,1
732,15.1449,1
733,15.2043,1
734,15.1275,1
735,15.1662,1
736,15.0449,1
737,15.0106,1
738,15.0456,1
739,15.1247,1
740,15.0486,1
741,15.0113,1
742,14.9537,1
743,14.9812,1
744,14.9449,1
745,14.9474,1
746,14.7992,1
747,14.9804,1
748,14.8536,1
749,14.8645,1
750,14.8843,1
751,14.7824,1
752,14.767,1
753,14.7734,1
754,14.814,1
755,14.7209,1
756,14.7467,1
757,14.7898,1
758,14.6603,1
759,14.6121,1
760,14.7918,1
761,14.6715,1
762,14.5744,1
763,14.544,1
764,14.5931,1
765,14.5512,1
766,14.5654,1
767,14.4664,1
768,14.4926,1
769,14.423,1
770,14.418,1
771,14.5037,1
772,14.4712,1
773,14.5071,1
774,14.4195,1
775,14.3978,1
776,14.4204,1
777,14.3508,1
778,14.304,1
779,14.3181,1
780,14.3102,1
781,14.4757,1
782,14.2697,1
783,14.1287,1
784,14.295,1
785,14.2963,1
786,14.287,1
787,14.3731,1
788,14.1856,1
789,14.1476,1
790,14.1087,1
791,14.2489,1
792,14.2567,1
793,14.0895,1
794,14.1055,1
795,14.084,1
796,14.1236,1
797,14.0296,1
798,13.987,1
799,13.9768,1
800,14.0925,1
801,14.0391,1
802,13.9897,1
803,14.0179,1
804,14.0345,1
805,13.9697,1
806,13.9882,1
807,13.9072,1
808,13.9262,1
809,13.917,1
810,13.9187,1
811,13.9521,1
812,13.8486,1
813,13.8786,1
814,13.8613,1
815,13.8522,1
816,13.792,1
817,13.8511,1
818,13.8448,1
819,13.8938,1
820,13.8972,1
821,13.7053,1
822,13.7805,1
823,13.7238,1
824,13.7853,1
825,13.8882,1
826,13.7106,1
827,13.7672,1
828,13.866,1
829,13.7509,1
830,13.6817,1
831,13.8349,1
832,13.6303,1
833,13.6053,1
834,13.6902,1
835,13.727,1
836,13.6861,1
837,13.6789,1
838,13.7056,1
839,13.5567,1
840,13.7173,1
841,13.615,1
842,13.6493,1
843,13.6099,1
844,13.5534,1
845,13.5983,1
846,13.579,1
847,13.5881,1
848,13.5511,1
849,13.5228,1
850,13.5007,1
851,13.561,1
852,13.4418,1
853,13.635,1
854,13.5258,1
855,13.4966,1
856,13.5749,1
857,13.4464,1
858,13.403,1
859,13.4401,1
860,13.5014,1
861,13.4853,1
862,13.4768,1
863,13.4191,1
864,13.3111,1
865,13.4727,1
866,13.4335,1
867,13.4212,1
868,13.4565,1
869,13.3625,1
870,13.2147,1
871,13.3904,1
872,13.4409,1
873,13.34,1
874,13.4759,1
875,13.2776,1
876,13.4082,1
877,13.2869,1
878,13.3485,1
879,13.3849,1
880,13.326,1
881,13.374,1
882,13.3972,1
883,13.3149,1
884,13.3952,1
885,13.2868,1
886,13.3362,1
887,13.2708,1
888,13.4085,1
889,13.3085,1
890,13.2639,1
891,13.2957,1
892,13.3045,1
893,13.2203,1
894,13.2752,1
895,13.2837,1
896,13.3415,1
897,13.318,1
898,13.2395,1
899,13.21,1
900,13.3447,1
901,13.3304,1
902,13.0878,1
903,13.2275,1
904,13.257,1
905,13.2819,1
906,13.2495,1
907,13.2809,1
908,13.1965,1
909,13.2481,1
910,13.1995,1
911,13.1333,1
912,13.278,1
913,13.1921,1
914,13.1086,1
915,13.2121,1
916,13.1295,1
917,13.2278,1
918,13.2175,1
919,13.1937,1
920,13.1886,1
921,13.2408,1
922,13.2073,1
923,13.2405,1
924,13.1901,1
925,13.1279,1
926,13.1871,1
927,13.1383,1
928,13.1045,1
929,13.1726,1
930,13.056,1
931,13.1558,1
932,13.1563,1
933,13.1243,1
934,13.1055,1
935,13.2109,1
936,13.0676,1
937,13.1674,1
938,13.0862,1
939,13.1838,1
940,13.1345,1
941,13.1106,1
942,13.0876,1
943,13.2121,1
944,13.1059,1
945,13.2097,1
946,13.052,1
947,13.2458,1
948,13.1459,1
949,13.0593,1
950,13.0987,1
951,13.1647,1
952,13.161,1
953,13.1078,1
954,13.1474,1
955,13.1188,1
956,13.0264,1
957,13.0524,1
958,13.0615,1
959,13.054,1
960,13.0821,1
961,13.0759,1
962,13.0813,1
963,13.0454,1
964,13.0159,1
965,13.1357,1
966,13.0914,1
967,13.2124,1
968,12.9944,1
969,13.0688,1
970,13.0559,1
971,13.1421,1
972,13.1699,1
973,12.9918,1
974,13.0721,1
975,13.09,1
976,12.9727,1
977,13.0583,1
978,13.1923,1
979,12.9767,1
980,12.9862,1
981,13.0616,1
982,13.071,1
983,13.0684,1
984,13.2168,1
985,13.0182,1
986,13.0446,1
987,13.098,1
988,13.0331,1
989,13.016,1
990,12.9552,1
991,12.9743,1
992,13.0468,1
993,12.9945,1
994,13.049,1
995,13.0922,1
996,13.1043,1
997,13.0221,1
998,13.0718,1
999,13.0826,1
