Time_Seconds,SNR_dB,Label
293,24.905,0
294,24.9483,0
295,25.0488,0
296,25.0193,0
297,25.0038,0
298,25.0333,0
299,25.0456,0
300,24.9113,0
301,25.0075,0
302,24.9032,0
303,24.9277,0
304,24.9929,0
305,24.9114,0
306,24.9299,0
307,24.9096,0
308,24.9406,0
309,24.8772,0
310,24.964,0
311,24.7709,0
312,24.9081,0
313,24.7306,0
314,24.7079,0
315,24.6803,0
316,24.8288,0
317,24.604,0
318,24.7135,0
319,24.8252,0
320,24.7572,0
321,24.7576,0
322,24.6524,0
323,24.5788,0
324,24.6112,0
325,24.5807,0
326,24.5153,0
327,24.5657,0
328,24.5239,0
329,24.5262,0
330,24.4897,0
331,24.4257,0
332,24.3335,0
333,24.4743,0
334,24.3784,0
335,24.4529,0
336,24.3388,0
337,24.415,0
338,24.3972,0
339,24.3,0
340,24.3678,0
341,24.3572,0
342,24.311,0
343,24.3231,0
344,24.2032,0
345,24.2451,0
346,24.2063,0
347,24.2096,0
348,24.1652,0
349,24.1271,0
350,24.1418,0
351,24.285,0
352,24.1169,0
353,24.0829,0
354,23.9741,0
355,24.043,0
356,23.9799,0
357,24.0804,0
358,24.0066,0
359,23.9492,0
360,23.9655,0
361,23.9511,0
362,23.9463,0
363,23.9719,0
364,23.8701,0
365,23.9099,0
366,23.9129,0
367,23.8864,0
368,23.8449,0
369,23.8773,0
370,23.926,0
371,23.7445,0
372,23.7168,0
373,23.7657,0
374,23.6138,0
375,23.6671,0
376,23.7316,0
377,23.7088,0
378,23.6929,0
379,23.7475,0
380,23.6411,0
381,23.5966,0
382,23.4814,0
383,23.5973,0
384,23.6179,0
385,23.5445,0
386,23.6489,0
387,23.4513,0
388,23.387,0
389,23.466,0
390,23.3943,0
391,23.3987,0
392,23.2964,0
393,23.3851,0
394,23.3635,0
395,23.4796,0
396,23.4143,0
397,23.4243,0
398,23.3316,0
399,23.3689,0
400,23.4126,0
401,23.3293,0
402,23.2503,0
403,23.3444,0
404,23.2317,0
405,23.1381,0
406,23.2322,0
407,23.2042,0
408,23.0412,0
409,23.1562,0
410,23.047,0
411,23.2231,0
412,23.0046,0
413,23.096,0
414,23.0472,0
415,22.9923,0
416,23.0427,0
417,22.9389,0
418,23.0064,0
419,22.8877,0
420,22.9187,0
421,22.9823,0
422,22.8375,0
423,22.8415,0
424,22.8607,0
425,22.8543,0
426,22.7555,0
427,22.8136,0
428,22.7702,0
429,22.861,0
430,22.7973,0
431,22.7429,0
432,22.7397,0
433,22.6655,0
434,22.7226,0
435,22.6758,0
436,22.7205,0
437,22.6755,0
438,22.6239,0
439,22.6171,0
440,22.5628,0
441,22.5745,0
442,22.5939,0
443,22.6756,0
444,22.5777,0
445,22.5514,0
446,22.5525,0
447,22.4109,0
448,22.3441,0
449,22.3839,0
450,22.3314,0
451,22.5055,0
452,22.397,0
453,22.378,0
454,22.3629,0
455,22.467,0
456,22.2174,0
457,22.3135,0
458,22.322,0
459,22.3138,0
460,22.256,0
461,22.2563,0
462,22.2504,0
463,22.2882,0
464,22.2377,0
465,22.2096,0
466,22.2665,0
467,22.2568,0
468,22.0513,0
469,22.0121,0
470,21.9993,0
471,22.1232,0
472,22.0658,0
473,21.8617,0
474,22.038,0
475,22.0501,0
476,22.0093,0
477,21.9631,0
478,21.9379,0
479,21.8481,0
480,21.8949,0
481,21.9311,0
482,21.8551,0
483,21.8564,0
484,21.7699,0
485,21.7236,0
486,21.617,0
487,21.7847,0
488,21.7021,0
489,21.7384,0
490,21.6905,0
491,21.6578,0
492,21.7171,0
493,21.7643,0
494,21.715,0
495,21.6153,0
496,21.6311,0
497,21.6768,0
498,21.6239,0
499,21.5253,0
500,21.5725,0
501,21.6492,0
502,21.398,0
503,21.5483,0
504,21.4974,0
505,21.4635,0
506,21.5033,0
507,21.5296,0
508,21.3406,0
509,21.4464,0
510,21.4649,0
511,21.3086,0
512,21.3489,0
513,21.2175,0
514,21.3553,0
515,21.2492,0
516,21.4079,0
517,21.2899,0
518,21.2308,0
519,21.3038,0
520,21.2436,0
521,21.2253,0
522,21.1843,0
523,21.1383,0
524,21.0865,0
525,21.2237,0
526,21.1307,0
527,21.1589,0
528,20.9515,0
529,20.9446,0
530,21.0816,0
531,21.036,0
532,21.1055,0
533,20.9333,0
534,20.9761,0
535,20.9628,0
536,20.9266,0
537,20.953,0
538,20.7926,0
539,20.9265,0
540,20.7394,0
541,20.9197,0
542,20.8483,0
543,20.8797,0
544,20.8654,0
545,20.7505,0
546,20.7922,0
547,20.7345,0
548,20.7443,0
549,20.7469,0
550,20.8065,0
551,20.6763,0
552,20.6521,0
553,20.7006,0
554,20.6633,0
555,20.5029,0
556,20.549,0
557,20.6208,0
558,20.5006,0
559,20.4427,0
560,20.4689,0
561,20.4333,0
562,20.4095,0
563,20.5119,0
564,20.4565,0
565,20.5111,0
566,20.4163,0
567,20.4039,0
568,20.3362,0
569,20.3603,0
570,20.4152,0
571,20.3519,0
572,20.3212,0
573,20.2955,0
574,20.2721,0
575,20.2143,0
576,20.3432,0
577,20.1044,0
578,20.2401,0
579,20.2302,0
580,20.2203,0
581,20.1777,0
582,20.1158,0
583,20.1491,0
584,20.1854,0
585,20.0626,0
586,20.1245,0
587,20.0183,0
588,20.0899,0
589,20.0665,0
590,19.9273,0
591,20.0199,0
592,20.0497,0
593,19.9249,0
594,19.965,0
595,19.9434,0
596,19.8907,0
597,19.8243,0
598,19.9616,0
599,19.8422,0
600,19.906,0
601,19.8986,0
602,19.8449,0
603,19.8585,0
604,19.6215,0
605,19.7268,0
606,19.7333,0
607,19.6606,0
608,19.8676,0
609,19.7876,0
610,19.6862,0
611,19.7217,0
612,19.6256,0
613,19.5348,0
614,19.6158,0
615,19.5295,0
616,19.5541,0
617,19.6409,0
618,19.5986,0
619,19.4879,0
620,19.4637,0
621,19.5238,0
622,19.4514,0
623,19.3465,0
624,19.5449,0
625,19.4486,0
626,19.3772,0
627,19.4951,0
628,19.4146,0
629,19.2827,0
630,19.3508,0
631,19.4507,0
632,19.3033,0
633,19.2741,0
634,19.2903,0
635,19.3891,0
636,19.3301,0
637,19.2226,0
638,19.0555,0
639,19.1784,0
640,19.1055,0
641,19.1141,0
642,19.1366,0
643,19.2265,0
644,19.164,0
645,19.0197,0
646,19.0624,0
647,19.0916,0
648,18.9718,0
649,19.0353,0
650,19.0917,0
651,18.9132,0
652,18.9546,0
653,18.865,0
654,19.0048,0
655,19.0388,0
656,18.87,0
657,18.9246,0
658,18.8758,0
659,18.852,0
660,18.8449,0
661,18.8121,0
662,18.6995,0
663,18.6974,0
664,18.8449,0
665,18.7248,0
666,18.7451,0
667,18.7264,0
668,18.7642,0
669,18.6786,0
670,18.6638,0
671,18.6332,0
672,18.6509,0
673,18.5303,0
674,18.5405,0
675,18.5733,0
676,18.4522,0
677,18.5886,0
678,18.5152,0
679,18.5011,0
680,18.4767,0
681,18.4295,0
682,18.4591,0
683,18.4305,0
684,18.3983,0
685,18.332,0
686,18.3025,0
687,18.3505,0
688,18.3828,0
689,18.3305,0
690,18.4064,0
691,18.3453,0
692,18.3012,0
693,18.3418,0
694,18.2899,0
695,18.3435,0
696,18.2419,0
697,18.1518,0
698,18.1899,0
699,18.1281,0
700,18.0726,0
701,18.2149,0
702,18.0224,0
703,18.1258,0
704,18.0248,0
705,18.0922,0
706,18.0036,0
707,17.9809,1
708,17.9691,1
709,18.0151,0
710,17.9612,1
711,18.009,0
712,17.902,1
713,17.8883,1
714,17.9705,1
715,17.8724,1
716,17.9743,1
717,17.7683,1
718,17.7994,1
719,17.7818,1
720,17.7859,1
721,17.8034,1
722,17.8412,1
723,17.7479,1
724,17.758,1
725,17.671,1
726,17.7127,1
727,17.6257,1
728,17.6244,1
729,17.6467,1
730,17.6781,1
731,17.6076,1
732,17.5448,1
733,17.5689,1
734,17.5722,1
735,17.5793,1
736,17.5855,1
737,17.4978,1
738,17.5602,1
739,17.4392,1
740,17.4352,1
741,17.4099,1
742,17.4162,1
743,17.3785,1
744,17.4164,1
745,17.4689,1
746,17.4304,1
747,17.4121,1
748,17.2741,1
749,17.2805,1
750,17.3069,1
751,17.3509,1
752,17.3177,1
753,17.2592,1
754,17.2708,1
755,17.2002,1
756,17.1367,1
757,17.0939,1
758,17.1279,1
759,17.1869,1
760,17.0692,1
761,17.0376,1
762,17.148,1
763,17.1484,1
764,16.9018,1
765,17.1405,1
766,16.9806,1
767,16.9745,1
768,16.9131,1
769,16.9443,1
770,16.8914,1
771,16.8525,1
772,16.8852,1
773,16.8844,1
774,16.9518,1
775,16.7788,1
776,16.9342,1
777,16.8407,1
778,16.8013,1
779,16.8386,1
780,16.8267,1
781,16.7963,1
782,16.7824,1
783,16.7325,1
784,16.6228,1
785,16.7389,1
786,16.7063,1
787,16.696,1
788,16.6287,1
789,16.671,1
790,16.6361,1
791,16.6036,1
792,16.5457,1
793,16.4775,1
794,16.5092,1
795,16.5584,1
796,16.4703,1
797,16.4972,1
798,16.5961,1
799,16.4399,1
800,16.415,1
801,16.338,1
802,16.4747,1
803,16.346,1
804,16.3287,1
805,16.3943,1
806,16.3647,1
807,16.2181,1
808,16.3088,1
809,16.3117,1
810,16.2702,1
811,16.1923,1
812,16.2312,1
813,16.1367,1
814,16.3508,1
815,16.1675,1
816,16.1388,1
817,16.1781,1
818,16.1186,1
819,16.0736,1
820,15.9995,1
821,16.0317,1
822,15.9835,1
823,16.1131,1
824,16.1735,1
825,16.0353,1
826,15.9119,1
827,16.0542,1
828,15.9922,1
829,15.8402,1
830,15.9512,1
831,15.9284,1
832,15.8815,1
833,15.9182,1
834,15.8307,1
835,15.8143,1
836,15.8069,1
837,15.7751,1
838,15.7326,1
839,15.728,1
840,15.6712,1
841,15.8055,1
842,15.7249,1
843,15.7444,1
844,15.7775,1
845,15.6178,1
846,15.6891,1
847,15.5682,1
848,15.5219,1
849,15.6714,1
850,15.6268,1
851,15.6171,1
852,15.4869,1
853,15.5357,1
854,15.5595,1
855,15.5956,1
856,15.4174,1
857,15.3662,1
858,15.5003,1
859,15.3463,1
860,15.3878,1
861,15.3422,1
862,15.4212,1
863,15.2419,1
864,15.2753,1
865,15.1627,1
866,15.3,1
867,15.248,1
868,15.171,1
869,15.3053,1
870,15.1614,1
871,15.1947,1
872,15.2402,1
873,15.1936,1
874,15.0368,1
875,15.1065,1
876,15.1603,1
877,15.0707,1
878,15.1649,1
879,14.9091,1
880,15.0364,1
881,15.0621,1
882,14.9976,1
883,14.9403,1
884,14.9701,1
885,14.9142,1
886,14.9156,1
887,14.8886,1
888,14.9243,1
889,15.0451,1
890,14.9761,1
891,14.8456,1
892,14.7374,1
893,14.8585,1
894,14.7551,1
895,14.7643,1
896,14.7769,1
897,14.8126,1
898,14.6786,1
899,14.8008,1
900,14.6831,1
901,14.7032,1
902,14.6821,1
903,14.6363,1
904,14.5746,1
905,14.6811,1
906,14.6697,1
907,14.6727,1
908,14.4803,1
909,14.5934,1
910,14.6542,1
911,14.5215,1
912,14.3778,1
913,14.4469,1
914,14.4826,1
915,14.4978,1
916,14.3546,1
917,14.4581,1
918,14.4147,1
919,14.4457,1
920,14.4827,1
921,14.4269,1
922,14.3282,1
923,14.2998,1
924,14.3577,1
925,14.3428,1
926,14.3802,1
927,14.2833,1
928,14.1336,1
929,14.116,1
930,14.2288,1
931,14.0966,1
932,14.1771,1
933,14.1651,1
934,14.114,1
935,14.1776,1
936,14.1237,1
937,14.1382,1
938,14.171,1
939,13.9081,1
940,14.0419,1
941,14.0515,1
942,14.0416,1
943,13.9768,1
944,14.0133,1
945,13.8794,1
946,14.1143,1
947,13.9641,1
948,13.9752,1
949,13.8531,1
950,13.9559,1
951,13.7733,1
952,13.945,1
953,13.7289,1
954,13.8159,1
955,13.7861,1
956,13.7905,1
957,13.7418,1
958,13.7223,1
959,13.781,1
960,13.6922,1
961,13.6679,1
962,13.588,1
963,13.7152,1
964,13.6511,1
965,13.5514,1
966,13.5397,1
967,13.5345,1
968,13.6073,1
969,13.4332,1
970,13.3922,1
971,13.5223,1
972,13.3952,1
973,13.491,1
974,13.4538,1
975,13.4347,1
976,13.443,1
977,13.3513,1
978,13.4371,1
979,13.3713,1
980,13.4248,1
981,13.3891,1
982,13.2626,1
983,13.3691,1
984,13.2676,1
985,13.2155,1
986,13.1411,1
987,13.2165,1
988,13.1103,1
989,13.194,1
990,13.2348,1
991,13.1652,1
992,13.1502,1
993,13.2232,1
994,13.1121,1
995,13.0131,1
996,13.0839,1
997,13.0867,1
998,12.987,1
999,13.1671,1
